secuencial,tip_movi,tip_naci,anio_movi,mes_movi,dia_movi,sex_migr,nac_migr,subcont_nac,cont_nac,via_tran,mot_viam,pais_prod,subcont_prod,cont_prod,lug_prod,pais_res,subcont_res,cont_res,jef_migr,pro_jefm,can_jefm,cla_migr,ocu_migr,edad
20484412,Entrada,Extranjero,2023,Febrero,17,Hombre,Perú,América del Sur,América,Vía Aérea,Turismo,Perú,América del Sur,América,Lima,Perú,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,No inmigrante T-3,Menores de edad,13
114632223,Salida,Ecuatoriano,2023,Noviembre,18,Hombre,Ecuador,América del Sur,América,Vía Aérea,Turismo,El Salvador,América Central,América,San Salvador,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Peones de explotacion de cultivos mixtos y ganaderos,52
60545608,Entrada,Extranjero,2023,Junio,24,Hombre,España,Europa Meridional,Europa,Vía Aérea,Turismo,España,Europa Meridional,Europa,Madrid,España,Europa Meridional,Europa,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Menores de edad,15
13964740,Salida,Ecuatoriano,2023,Enero,22,Hombre,Ecuador,América del Sur,América,Vía Aérea,Turismo,Nicaragua,América Central,América,Managua,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Personal de apoyo administrativo no clasificado bajo otros epigrafes,46
14158555,Entrada,Extranjero,2023,Enero,5,Hombre,Colombia,América del Sur,América,Vía terrestre,Turismo,Colombia,América del Sur,América,Pasto,Ecuador,América del Sur,América,Centro Nacional de Atención Fronteriza Rumichaca,Carchi,Tulcán,Inmigrantes 10-VI,Personal de apoyo administrativo no clasificado bajo otros epigrafes,47
70669719,Salida,Ecuatoriano,2023,Julio,9,Hombre,Ecuador,América del Sur,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,Miami Florida,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Menores de edad,17
120505000,Entrada,Extranjero,2023,Diciembre,19,Mujer,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,Fort Lauderdale Florida,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,No inmigrante T-3,Menores de edad,14
22085940,Entrada,Extranjero,2023,Febrero,11,Mujer,Australia,Australia y Nueva Zelandia,Oceanía,Vía Aérea,Turismo,Panamá,América Central,América,Panamá City,Australia,Australia y Nueva Zelandia,Oceanía,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Personal de apoyo administrativo no clasificado bajo otros epigrafes,31
25647277,Entrada,Extranjero,2023,Febrero,16,Mujer,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,Miami Florida,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Jubilados y pensionistas,65
113161677,Entrada,Extranjero,2023,Noviembre,8,Hombre,Colombia,América del Sur,América,Vía terrestre,Turismo,Colombia,América del Sur,América,Pasto,Colombia,América del Sur,América,Centro Nacional de Atención Fronteriza Rumichaca,Carchi,Tulcán,No inmigrante T-3,Artesanos no clasificados bajo otros epigrafes,39
60998542,Salida,Ecuatoriano,2023,Junio,12,Hombre,Ecuador,América del Sur,América,Vía Aérea,Turismo,Colombia,América del Sur,América,Florencia Caquetá,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Estudiantes,22
30482667,Salida,Ecuatoriano,2023,Marzo,5,Hombre,Ecuador,América del Sur,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,Miami Florida,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Menores de edad,13
30637402,Salida,Ecuatoriano,2023,Marzo,12,Mujer,Ecuador,América del Sur,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,Miami Florida,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Menores de edad,17
41986326,Salida,Ecuatoriano,2023,Abril,26,Hombre,Ecuador,América del Sur,América,Vía Aérea,Turismo,España,Europa Meridional,Europa,Barcelona,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Comerciantes de tiendas,30
85229712,Entrada,Extranjero,2023,Agosto,22,Hombre,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,Los Ángeles California,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,,Profesionales de la ensenanza no clasificados bajo otros epigrafes,59
110484429,Salida,Ecuatoriano,2023,Noviembre,2,Mujer,Ecuador,América del Sur,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,Miami Florida,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Menores de edad,13
60101541,Entrada,Extranjero,2023,Junio,14,Hombre,Taiwán (República de China),Asia Oriental,Asia,Vía Aérea,Turismo,Italia,Europa Meridional,Europa,Roma,Taiwán (República de China),Asia Oriental,Asia,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Menores de edad,3
34020801,Salida,Ecuatoriano,2023,Marzo,20,Hombre,Ecuador,América del Sur,América,Vía Aérea,Turismo,Paraguay,América del Sur,América,Asunción,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Economistas,46
30482656,Salida,Ecuatoriano,2023,Marzo,31,Hombre,Ecuador,América del Sur,América,Vía Aérea,Turismo,Perú,América del Sur,América,Cuzco,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Menores de edad,13
100482655,Salida,Ecuatoriano,2023,Octubre,27,Hombre,Ecuador,América del Sur,América,Vía Aérea,Turismo,Colombia,América del Sur,América,Cartagena de Indias,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Menores de edad,13
43998158,Salida,Ecuatoriano,2023,Abril,28,Mujer,Ecuador,América del Sur,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,Miami Florida,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Personal de apoyo administrativo no clasificado bajo otros epigrafes,46
44200574,Salida,Ecuatoriano,2023,Abril,4,Mujer,Ecuador,América del Sur,América,Vía Aérea,Turismo,Perú,América del Sur,América,Lima,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,"Costureros, bordadores y afines",48
120122016,Salida,Ecuatoriano,2023,Diciembre,28,Hombre,Ecuador,América del Sur,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,Miami Florida,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Menores de edad,4
26188361,Salida,Ecuatoriano,2023,Febrero,22,Mujer,Ecuador,América del Sur,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,Newark New Jersey,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Jubilados y pensionistas,85
122345979,Entrada,Extranjero,2023,Diciembre,2,Mujer,Guatemala,América Central,América,Vía Aérea,Turismo,Guatemala,América Central,América,Guatemala,Guatemala,América Central,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,No inmigrante T-3,Comerciantes de tiendas,33
45229724,Entrada,Extranjero,2023,Abril,9,Hombre,Colombia,América del Sur,América,Vía terrestre,Turismo,Colombia,América del Sur,América,Pasto,Colombia,América del Sur,América,Centro Nacional de Atención Fronteriza Rumichaca,Carchi,Tulcán,No inmigrante T-3,Comerciantes de tiendas,59
24678657,Salida,Ecuatoriano,2023,Febrero,18,Hombre,Ecuador,América del Sur,América,Vía Aérea,Turismo,Colombia,América del Sur,América,Bogotá Dc,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Personal de apoyo administrativo no clasificado bajo otros epigrafes,53
70482643,Entrada,Extranjero,2023,Julio,10,Mujer,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,New York New York,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,No inmigrante T-3,Menores de edad,13
50514530,Entrada,Extranjero,2023,Mayo,17,Mujer,Colombia,América del Sur,América,Vía Aérea,Turismo,Colombia,América del Sur,América,Bogotá Dc,Colombia,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Menores de edad,14
50273494,Entrada,Extranjero,2023,Mayo,5,Hombre,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,Miami Florida,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Menores de edad,8
51456187,Salida,Ecuatoriano,2023,Mayo,18,Hombre,Ecuador,América del Sur,América,Vía Aérea,Turismo,Nicaragua,América Central,América,Managua,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Tecnicos en ciencias fisicas y en ingenieria no clasificados bajo otros epigrafes,26
83524212,Entrada,Extranjero,2023,Agosto,29,Hombre,Perú,América del Sur,América,Vía terrestre,Turismo,Perú,América del Sur,América,Piura,Perú,América del Sur,América,Unidad de Control Migratorio Frontera Terrestre Macara,Loja,Macará,No inmigrante T-3,Cartografos y agrimensores,42
120482635,Salida,Extranjero,2023,Diciembre,24,Hombre,Chile,América del Sur,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,Fort Lauderdale Florida,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,,Menores de edad,13
70482633,Entrada,Extranjero,2023,Julio,4,Mujer,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,New York New York,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,No inmigrante T-3,Menores de edad,13
80453926,Salida,Ecuatoriano,2023,Agosto,22,Hombre,Ecuador,América del Sur,América,Vía terrestre,Turismo,Perú,América del Sur,América,Tumbes,Ecuador,América del Sur,América,Centro Binacional de Atención Fronteriza Huaquillas,El Oro,Huaquillas,Clase migratoria para ecuatorianos,Menores de edad,13
33755999,Entrada,Extranjero,2023,Marzo,26,Mujer,Colombia,América del Sur,América,Vía Aérea,Turismo,Colombia,América del Sur,América,Bogotá Dc,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Inmigrantes RP-MER,Personal de apoyo administrativo no clasificado bajo otros epigrafes,44
80027396,Salida,Ecuatoriano,2023,Agosto,30,Mujer,Ecuador,América del Sur,América,Vía terrestre,Turismo,Colombia,América del Sur,América,Pasto,Ecuador,América del Sur,América,Centro Nacional de Atención Fronteriza Rumichaca,Carchi,Tulcán,Clase migratoria para ecuatorianos,Menores de edad,1
113878090,Salida,Ecuatoriano,2023,Noviembre,29,Hombre,Ecuador,América del Sur,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,New York New York,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Medicos generales,45
95626819,Salida,Ecuatoriano,2023,Septiembre,2,Hombre,Ecuador,América del Sur,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,Newark New Jersey,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Personal de apoyo administrativo no clasificado bajo otros epigrafes,65
105795592,Salida,Ecuatoriano,2023,Octubre,7,Hombre,Ecuador,América del Sur,América,Vía terrestre,Turismo,Perú,América del Sur,América,Tumbes,Ecuador,América del Sur,América,Centro Binacional de Atención Fronteriza Huaquillas,El Oro,Huaquillas,Clase migratoria para ecuatorianos,Jubilados y pensionistas,68
10482619,Salida,Ecuatoriano,2023,Enero,27,Hombre,Ecuador,América del Sur,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,Chicago Illinois,Ecuador,América del Sur,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,Clase migratoria para ecuatorianos,Menores de edad,13
30482618,Salida,Ecuatoriano,2023,Marzo,19,Hombre,Ecuador,América del Sur,América,Vía terrestre,Turismo,Perú,América del Sur,América,Tumbes,Ecuador,América del Sur,América,Centro Binacional de Atención Fronteriza Huaquillas,El Oro,Huaquillas,Clase migratoria para ecuatorianos,Menores de edad,13
80482617,Entrada,Extranjero,2023,Agosto,8,Mujer,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,New York New York,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,No inmigrante T-3,Menores de edad,13
120908861,Entrada,Extranjero,2023,Diciembre,29,Mujer,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,New York New York,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,No inmigrante T-3,Estudiantes,21
93872358,Entrada,Extranjero,2023,Septiembre,17,Hombre,Perú,América del Sur,América,Vía Aérea,Turismo,Perú,América del Sur,América,Lima,Perú,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,No inmigrante T-3,Directores generales y gerentes generales,45
61295224,Entrada,Extranjero,2023,Junio,3,Mujer,Alemania,Europa Occidental,Europa,Vía terrestre,Turismo,Colombia,América del Sur,América,Pasto,Alemania,Europa Occidental,Europa,Centro Nacional de Atención Fronteriza Rumichaca,Carchi,Tulcán,No inmigrante T-3,Comerciantes de tiendas,25
51942932,Salida,Ecuatoriano,2023,Mayo,10,Hombre,Ecuador,América del Sur,América,Vía Aérea,Turismo,Colombia,América del Sur,América,Bogotá Dc,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Agronomos y afines,30
34873187,Salida,Ecuatoriano,2023,Marzo,3,Mujer,Ecuador,América del Sur,América,Vía terrestre,Turismo,Colombia,América del Sur,América,Pasto,Ecuador,América del Sur,América,Centro Nacional de Atención Fronteriza Rumichaca,Carchi,Tulcán,Clase migratoria para ecuatorianos,Amas de casa,55
40530922,Entrada,Extranjero,2023,Abril,1,Mujer,Estados Unidos de América,América del Septentrional,América,Vía Aérea,Turismo,Estados Unidos de América,América del Septentrional,América,Atlanta Georgia,Estados Unidos de América,América del Septentrional,América,Aeropuerto Internacional Mariscal Sucre,Pichincha,Quito,No inmigrante T-3,Menores de edad,15
60482605,Entrada,Extranjero,2023,Junio,23,Mujer,Colombia,América del Sur,América,Vía terrestre,Turismo,Colombia,América del Sur,América,Pasto,Colombia,América del Sur,América,Centro Nacional de Atención Fronteriza Rumichaca,Carchi,Tulcán,No inmigrante T-3,Menores de edad,13
120326009,Salida,Ecuatoriano,2023,Diciembre,16,Mujer,Ecuador,América del Sur,América,Vía Aérea,Turismo,España,Europa Meridional,Europa,Barcelona,Ecuador,América del Sur,América,Aeropuerto Internacional José Joaquín de Olmedo,Guayas,Guayaquil,Clase migratoria para ecuatorianos,Menores de edad,10
